법정동,행정기관코드,법정동코드
환덕리,4824035000,4824035026
묵곡리,4824035000,4824035027
흥사리,4824035000,4824035028
가화리,4824035000,4824035029
검정리,4824035000,4824035030
중항리,4824035000,4824035031
무고리,4824035000,4824035032
맥사리,4824035000,4824035033
곤명면,4824036000,4824036000
추천리,4824036000,4824036021
용산리,4824036000,4824036022
조장리,4824036000,4824036023
봉계리,4824036000,4824036024
초량리,4824036000,4824036025
삼정리,4824036000,4824036026
은사리,4824036000,4824036027
마곡리,4824036000,4824036028
성방리,4824036000,4824036029
작팔리,4824036000,4824036030
송림리,4824036000,4824036031
정곡리,4824036000,4824036032
신흥리,4824036000,4824036033
본촌리,4824036000,4824036034
금성리,4824036000,4824036035
연평리,4824036000,4824036036
서포면,4824037000,4824037000
금진리,4824037000,4824037021
내구리,4824037000,4824037022
외구리,4824037000,4824037023
조도리,4824037000,4824037024
구랑리,4824037000,4824037025
자혜리,4824037000,4824037026
구평리,4824037000,4824037027
다평리,4824037000,4824037028
선전리,4824037000,4824037029
비토리,4824037000,4824037030
동동,4824051000,4824010100
서동,4824051000,4824010200
대방동,4824051000,4824011700
실안동,4824051000,4824011800
마도동,4824051000,4824011900
늑도동,4824051000,4824012000
선구동,4824052000,4824010300
동림동,4824052000,4824010600
좌룡동,4824052000,4824010700
동금동,4824053000,4824010400
서금동,4824053000,4824010500
벌리동,4824055000,4824010800
용강동,4824055000,4824010900
와룡동,4824055000,4824011000
봉남동,4824057000,4824011100
이금동,4824057000,4824011200
이홀동,4824057000,4824011300
궁지동,4824057000,4824011400
사등동,4824057000,4824011500
향촌동,4824057000,4824011600
백천동,4824059500,4824012200
신벽동,4824059500,4824012300
노룡동,4824059500,4824012400
대포동,4824059500,4824012500
송포동,4824059500,4824012600
죽림동,4824059500,4824012700
신수동,4824089000,4824012100
사천시,4824500000,4824500000
김해시,4825000000,4825000000
진영읍,4825025000,4825025000
우동리,4825025000,4825025021
하계리,4825025000,4825025022
방동리,4825025000,4825025023
사산리,4825025000,4825025024
좌곤리,4825025000,4825025025
진영리,4825025000,4825025026
여래리,4825025000,4825025027
본산리,4825025000,4825025028
신용리,4825025000,4825025029
설창리,4825025000,4825025030
내룡리,4825025000,4825025031
죽곡리,4825025000,4825025032
의전리,4825025000,4825025033
주촌면,4825032000,4825032000
선지리,4825032000,4825032021
원지리,4825032000,4825032022
덕암리,4825032000,4825032023
천곡리,4825032000,4825032024
내삼리,4825032000,4825032025
양동리,4825032000,4825032026
망덕리,4825032000,4825032027
농소리,4825032000,4825032028
진례면,4825033000,4825033000
청천리,4825033000,4825033021
시례리,4825033000,4825033022
송정리,4825033000,4825033023
초전리,4825033000,4825033024
신안리,4825033000,4825033025
산본리,4825033000,4825033026
신월리,4825033000,4825033027
송현리,4825033000,4825033028
담안리,4825033000,4825033029
고모리,4825033000,4825033030
한림면,4825034000,4825034000
명동리,4825034000,4825034021
퇴래리,4825034000,4825034022
병동리,4825034000,4825034023
신천리,4825034000,4825034024
용덕리,4825034000,4825034025
안곡리,4825034000,4825034026
안하리,4825034000,4825034027
장방리,4825034000,4825034028
시산리,4825034000,4825034029
가동리,4825034000,4825034030
가산리,4825034000,4825034031
금곡리,4825034000,4825034032
생림면,4825035000,4825035000
나전리,4825035000,4825035021
사촌리,4825035000,4825035022
봉림리,4825035000,4825035023
생림리,4825035000,4825035024
마사리,4825035000,4825035025
생철리,4825035000,4825035026
안양리,4825035000,4825035027
도요리,4825035000,4825035028
상동면,4825036000,4825036000
대감리,4825036000,4825036021
매리,4825036000,4825036022
감노리,4825036000,4825036023
여차리,4825036000,4825036024
우계리,4825036000,4825036025
묵방리,4825036000,4825036026
대동면,4825037000,4825037000
수안리,4825037000,4825037021
주중리,4825037000,4825037022
주동리,4825037000,4825037023
예안리,4825037000,4825037024
초정리,4825037000,4825037025
괴정리,4825037000,4825037026
대감리,4825037000,4825037027
덕산리,4825037000,4825037028
월촌리,4825037000,4825037029
조눌리,4825037000,4825037030
동상동,4825051000,4825010100
서상동,4825052000,4825010200
봉황동,4825052000,4825010400
부원동,4825053000,4825010300
내동,4825054000,4825010800
외동,4825054000,4825010900
대성동,4825055000,4825010500
구산동,4825055000,4825010600
삼계동,4825055000,4825010700
흥동,4825056500,4825011000
풍유동,4825056500,4825011100
명법동,4825056500,4825011200
이동,4825056500,4825011300
화목동,4825056500,4825011400
전하동,4825056500,4825011500
강동,4825056500,4825011600
삼정동,4825058000,4825011700
어방동,4825058000,4825011800
삼방동,4825059000,4825011900
안동,4825059000,4825012000
지내동,4825060000,4825012100
불암동,4825060000,4825012200
유하동,4825061000,4825012300
내덕동,4825061000,4825012400
부곡동,4825061000,4825012500
무계동,4825061000,4825012600
신문동,4825061000,4825012700
삼문동,4825062000,4825012800
대청동,4825062000,4825012900
관동동,4825063000,4825013000
율하동,4825063000,4825013100
장유동,4825063000,4825013200
응달동,4825063000,4825013300
수가동,4825063000,4825013400
김해시,4825200000,4825200000
밀양시,4827000000,4827000000
삼랑진읍,4827025000,4827025000
송지리,4827025000,4827025021
용전리,4827025000,4827025022
미전리,4827025000,4827025023
삼랑리,4827025000,4827025024
율동리,4827025000,4827025025
우곡리,4827025000,4827025026
검세리,4827025000,4827025027
안태리,4827025000,4827025028
행곡리,4827025000,4827025029
임천리,4827025000,4827025030
숭진리,4827025000,4827025031
청학리,4827025000,4827025032
용성리,4827025000,4827025033
밀양시,4827025100,4827000000
하남읍,4827025300,4827025300
수산리,4827025300,4827025321
명례리,4827025300,4827025322
백산리,4827025300,4827025323
파서리,4827025300,4827025324
남전리,4827025300,4827025325
대사리,4827025300,4827025326
양동리,4827025300,4827025327
귀명리,4827025300,4827025328
부북면,4827031000,4827031000
운전리,4827031000,4827031021
전사포리,4827031000,4827031022
후사포리,4827031000,4827031023
제대리,4827031000,4827031024
감천리,4827031000,4827031025
오례리,4827031000,4827031026
덕곡리,4827031000,4827031027
청운리,4827031000,4827031028
가산리,4827031000,4827031029
대항리,4827031000,4827031030
퇴로리,4827031000,4827031031
월산리,4827031000,4827031032
위양리,4827031000,4827031033
무연리,4827031000,4827031034
춘화리,4827031000,4827031035
용지리,4827031000,4827031036
상동면,4827032000,4827032000
금산리,4827032000,4827032021
가곡리,4827032000,4827032022
안인리,4827032000,4827032023
옥산리,4827032000,4827032024
고정리,4827032000,4827032025
도곡리,4827032000,4827032026
매화리,4827032000,4827032027
신곡리,4827032000,4827032028
산외면,4827033000,4827033000
다죽리,4827033000,4827033021
금곡리,4827033000,4827033022
희곡리,4827033000,4827033023
금천리,4827033000,4827033024
남기리,4827033000,4827033025
엄광리,4827033000,4827033026
산내면,4827034000,4827034000
송백리,4827034000,4827034021
봉의리,4827034000,4827034022
용전리,4827034000,4827034023
임고리,4827034000,4827034024
가인리,4827034000,4827034025
원서리,4827034000,4827034026
삼양리,4827034000,4827034027
남명리,4827034000,4827034028
단장면,4827035000,4827035000
태룡리,4827035000,4827035021
단장리,4827035000,4827035022
미촌리,4827035000,4827035023
안법리,4827035000,4827035024
법흥리,4827035000,4827035025
감물리,4827035000,4827035026
국전리,4827035000,4827035027
무릉리,4827035000,4827035028
사연리,4827035000,4827035029
범도리,4827035000,4827035030
고례리,4827035000,4827035031
구천리,4827035000,4827035032
상남면,4827036000,4827036000
기산리,4827036000,4827036021
예림리,4827036000,4827036022
연금리,4827036000,4827036023
평촌리,4827036000,4827036024
마산리,4827036000,4827036025
동산리,4827036000,4827036026
조음리,4827036000,4827036027
남산리,4827036000,4827036028
외산리,4827036000,4827036029
초동면,4827037000,4827037000
오방리,4827037000,4827037021
범평리,4827037000,4827037022
명성리,4827037000,4827037023
대곡리,4827037000,4827037024
반월리,4827037000,4827037025
검암리,4827037000,4827037026
금포리,4827037000,4827037027
성만리,4827037000,4827037028
신호리,4827037000,4827037029
신월리,4827037000,4827037030
덕산리,4827037000,4827037031
봉황리,4827037000,4827037032
무안면,4827038000,4827038000
무안리,4827038000,4827038021
신법리,4827038000,4827038022
삼태리,4827038000,4827038023
화봉리,4827038000,4827038024
죽월리,4827038000,4827038025
양효리,4827038000,4827038026
내진리,4827038000,4827038027
동산리,4827038000,4827038028
판곡리,4827038000,4827038029
운정리,4827038000,4827038030
마흘리,4827038000,4827038031
정곡리,4827038000,4827038032
연상리,4827038000,4827038033
성덕리,4827038000,4827038034
모로리,4827038000,4827038035
덕암리,4827038000,4827038036
중산리,4827038000,4827038037
웅동리,4827038000,4827038038
가례리,4827038000,4827038039
고라리,4827038000,4827038040
청도면,4827039000,4827039000
구기리,4827039000,4827039021
소태리,4827039000,4827039022
두곡리,4827039000,4827039023
조천리,4827039000,4827039024
인산리,4827039000,4827039025
고법리,4827039000,4827039026
요고리,4827039000,4827039027
내일동,4827051000,4827010100
용평동,4827051000,4827010600
활성동,4827051000,4827010700
내이동,4827052000,4827010200
삼문동,4827052000,4827010400
삼문동,4827053000,4827010400
남포동,4827054000,4827010500
가곡동,4827054000,4827010800
교동,4827055000,4827010300
거제시,4831000000,4831000000
일운면,4831031000,4831031000
망치리,4831031000,4831031021
구조라리,4831031000,4831031022
와현리,4831031000,4831031023
지세포리,4831031000,4831031024
소동리,4831031000,4831031025
옥림리,4831031000,4831031026
동부면,4831032000,4831032000
산촌리,4831032000,4831032021
산양리,4831032000,4831032022
구천리,4831032000,4831032023
부춘리,4831032000,4831032024
오송리,4831032000,4831032025
가배리,4831032000,4831032026
율포리,4831032000,4831032027
학동리,4831032000,4831032028
남부면,4831033000,4831033000
탑포리,4831033000,4831033021
저구리,4831033000,4831033022
다포리,4831033000,4831033023
다대리,4831033000,4831033024
갈곶리,4831033000,4831033025
거제면,4831034000,4831034000
법동리,4831034000,4831034021
내간리,4831034000,4831034023
외간리,4831034000,4831034024
옥산리,4831034000,4831034025
서정리,4831034000,4831034026
서상리,4831034000,4831034027
남동리,4831034000,4831034028
동상리,4831034000,4831034029
오수리,4831034000,4831034030
명진리,4831034000,4831034031
소랑리,4831034000,4831034032
둔덕면,4831035000,4831035000
상둔리,4831035000,4831035021
시목리,4831035000,4831035022
거림리,4831035000,4831035023
산방리,4831035000,4831035024
방하리,4831035000,4831035025
하둔리,4831035000,4831035026
어구리,4831035000,4831035027
술역리,4831035000,4831035028
학산리,4831035000,4831035029
사등면,4831036000,4831036000
사곡리,4831036000,4831036021
사등리,4831036000,4831036022
성포리,4831036000,4831036023
지석리,4831036000,4831036024
청곡리,4831036000,4831036025
오량리,4831036000,4831036026
덕호리,4831036000,4831036027
창호리,4831036000,4831036028
거제시,4831036600,4831000000
연초면,4831037000,4831037000
한내리,4831037000,4831037021
오비리,4831037000,4831037022
연사리,4831037000,4831037023
죽토리,4831037000,4831037024
다공리,4831037000,4831037025
덕치리,4831037000,4831037026
명동리,4831037000,4831037027
이목리,4831037000,4831037028
천곡리,4831037000,4831037029
송정리,4831037000,4831037030
하청면,4831038000,4831038000
석포리,4831038000,4831038021
덕곡리,4831038000,4831038022
유계리,4831038000,4831038023
하청리,4831038000,4831038024
실전리,4831038000,4831038025
어온리,4831038000,4831038026
대곡리,4831038000,4831038027
연구리,4831038000,4831038028
거제시,4831038500,4831000000
장목면,4831039000,4831039000
구영리,4831039000,4831039021
유호리,4831039000,4831039022
농소리,4831039000,4831039023
송진포리,4831039000,4831039024
관포리,4831039000,4831039025
장목리,4831039000,4831039026
율천리,4831039000,4831039027
대금리,4831039000,4831039028
외포리,4831039000,4831039029
시방리,4831039000,4831039030
거제시,4831039500,4831000000
장승포동,4831051000,4831010200
두모동,4831051000,4831010300
능포동,4831053000,4831010100
두모동,4831053000,4831010300
아양동,4831054000,4831010400
아주동,4831054000,4831010500
옥포동,4831055000,4831010600
옥포동,4831056000,4831010600
덕포동,4831056000,4831010700
장평동,4831057000,4831010800
고현동,4831058000,4831010900
상동동,4831059000,4831011000
문동동,4831059000,4831011100
삼거동,4831059000,4831011200
양정동,4831060000,4831011300
수월동,4831060000,4831011400
양산시,4833000000,4833000000
물금읍,4833025300,4833025300
물금리,4833025300,4833025321
증산리,4833025300,4833025322
가촌리,4833025300,4833025323
범어리,4833025300,4833025324
동면,4833031000,4833031000
개곡리,4833031000,4833031021
법기리,4833031000,4833031022
여락리,4833031000,4833031023
사송리,4833031000,4833031024
내송리,4833031000,4833031025
